Shyr,Name,Emotion 1,Emotion 2
ذرا  اس  کی  پر  احوالی  تو  دیکھیں  جسے  برباد  فرمایا  گیا  ہے ,جون ایلیا,,
نسیم  سبزگی  تھے  ہم  سو  ہم  کو  غبار  افتاد  فرمایا  گیا  ہے ,جون ایلیا,,
مبارک  فال  نیک  اے  خسرو  شہر  مجھے  فرہاد  فرمایا  گیا  ہے ,جون ایلیا,,
سند  بخشی  ہے  عشق  بے  غرض  کی  بہت  ہی  شاد  فرمایا  گیا  ہے ,جون ایلیا,,
سلیقے  کو  لب  فریاد  تیرے  ادا  کی  داد  فرمایا  گیا  ہے ,جون ایلیا,,
کہاں  ہم  اور  کہاں  حسن  سر  بام  ہمیں  بنیاد  فرمایا  گیا  ہے ,جون ایلیا,,
انقلاب  ایک  خواب  ہے  سو  ہے  دل  کی  دنیا  خراب  ہے  سو  ہے ,جون ایلیا,,
رہیو  تو  یوں  ہی  محو  آرایش  باہر  اک  اضطراب  ہے  سو  ہے ,جون ایلیا,,
تر  ہے  دشت  اس  کے  عکس  منظر  سے  اور  خود  وہ  سراب  ہے  سو  ہے ,جون ایلیا,,
جو  بھی  دشت  طلب  کا  ہے  پس  رو  وہی  زریں  رکاب  ہے  سو  ہے ,جون ایلیا,,
شیخ  صاحب  لیے  پھریں  تیغا  برہمن  فتح  یاب  ہے  سو  ہے ,جون ایلیا,,
دہر  آشوب  ہے  سوالوں  کا  اور  خدا  لا  جواب  ہے  سو  ہے ,جون ایلیا,,
اس  شب  تیرۂ  ہمیشہ  میں  روشنی  ایک  خواب  ہے  سو  ہے ,جون ایلیا,,
شام  ہوئی  ہے  یار  آئے  ہیں  یاروں  کے  ہم  راہ  چلیں  آج  وہاں  قوالی  ہوگی  جونؔ  چلو  درگاہ  چلیں ,جون ایلیا,,
اپنی  گلیاں  اپنے  رمنے  اپنے  جنگل  اپنی  ہوا  چلتے  چلتے  وجد  میں  آئیں  راہوں  میں  بے  راہ  چلیں ,جون ایلیا,,
جانے  بستی  میں  جنگل  ہو  یا  جنگل  میں  بستی  ہو  ہے  کیسی  کچھ  نا  آگاہی  آؤ  چلو  ناگاہ  چلیں ,جون ایلیا,,
کوچ  اپنا  اس  شہر  طرف  ہے  نامی  ہم  جس  شہر  کے  ہیں  کپڑے  پھاڑیں  خاک  بہ  سر  ہوں  اور  بہ  عز  و  جاہ  چلیں ,جون ایلیا,,
راہ  میں  اس  کی  چلنا  ہے  تو  عیش  کرا  دیں  قدموں  کو  چلتے  جائیں  چلتے  جائیں  یعنی  خاطر  خواہ  چلیں ,جون ایلیا,,
یہ  اکثر  تلخ  کامی  سی  رہی  کیا  محبت  زک  اٹھا  کر  آئی  تھی  کیا ,جون ایلیا,,
نہ  کثدم  ہیں  نہ  افعی  ہیں  نہ  اژدر  ملیں  گے  شہر  میں  انسان  ہی  کیا ,جون ایلیا,,
میں  اب  ہر  شخص  سے  اکتا  چکا  ہوں  فقط  کچھ  دوست  ہیں  اور  دوست  بھی  کیا ,جون ایلیا,,
یہ  ربط  بے  شکایت  اور  یہ  میں  جو  شے  سینے  میں  تھی  وہ  بجھ  گئی  کیا ,جون ایلیا,,
محبت  میں  ہمیں  پاس  انا  تھا  بدن  کی  اشتہا  صادق  نہ  تھی  کیا ,جون ایلیا,,
نہیں  ہے  اب  مجھے  تم  پر  بھروسا  تمہیں  مجھ  سے  محبت  ہو  گئی  کیا ,جون ایلیا,,
جواب‌  بوسہ  سچ  انگڑائیاں  سچ  تو  پھر  وہ  ہے  وفائی  جھوٹ  تھی  کیا ,جون ایلیا,,
شکست  اعتماد  ذات  کے  وقت  قیامت  آ  رہی  تھی  آ  گئی  کیا ,جون ایلیا,,
گزراں  ہیں  گزرتے  رہتے  ہیں  ہم  میاں  جان  مرتے  رہتے  ہیں ,جون ایلیا,,
ہائے  جاناں  وہ  ناف  پیالہ  ترا  دل  میں  بس  گھونٹ  اترتے  رہتے  ہیں ,جون ایلیا,,
دل  کا  جلسہ  بکھر  گیا  تو  کیا  سارے  جلسے  بکھرتے  رہتے  ہیں ,جون ایلیا,,
یعنی  کیا  کچھ  بھلا  دیا  ہم  نے  اب  تو  ہم  خود  سے  ڈرتے  رہتے  ہیں ,جون ایلیا,,
ہم  سے  کیا  کیا  خدا  مکرتا  ہے  ہم  خدا  سے  مکرتے  رہتے  ہیں ,جون ایلیا,,
ہے  عجب  اس  کا  حال  ہجر  کہ  ہم  گاہے  گاہے  سنورتے  رہتے  ہیں ,جون ایلیا,,
دل  کے  سب  زخم  پیشہ  ور  ہیں  میاں  آن  ہا  آن  بھرتے  رہتے  ہیں ,جون ایلیا,,
دل  کی  ہر  بات  دھیان  میں  گزری  ساری  ہستی  گمان  میں  گزری ,جون ایلیا,,
ازل  داستاں  سے  اس  دم  تک  جو  بھی  گزری  اک  آن  میں  گزری ,جون ایلیا,,
جسم  مدت  تری  عقوبت  کی  ایک  اک  لمحہ  جان  میں  گزری ,جون ایلیا,,
زندگی  کا  تھا  اپنا  عیش  مگر  سب  کی  سب  امتحان  میں  گزری ,جون ایلیا,,
ہائے  وہ  ناوک  گزارش  رنگ  جس  کی  جنبش  کمان  میں  گزری ,جون ایلیا,,
وہ  گدائی  گلی  عجب  تھی  کہ  واں  اپنی  اک  آن  بان  میں  گزری ,جون ایلیا,,
یوں  تو  ہم  دم  بہ  دم  زمیں  پہ  رہے  عمر  سب  آسمان  میں  گزری ,جون ایلیا,,
جو  تھی  دل  طائروں  کی  مہلت  بود  تا  زمیں  وہ  اڑان  میں  گزری ,جون ایلیا,,
بود  تو  اک  تکان  ہے  سو  خدا  تیری  بھی  کیا  تکان  میں  گزری ,جون ایلیا,,
مسند  غم  پہ  جچ  رہا  ہوں  میں  اپنا  سینہ  کھرچ  رہا  ہوں  میں ,جون ایلیا,,
اے  سگان  گرسنۂ  ایام  جوں  غذا  تم  کو  پچ  رہا  ہوں  میں ,جون ایلیا,,
اندرون  حصار  خاموشی  شور  کی  طرح  مچ  رہا  ہوں  میں ,جون ایلیا,,
وقت  کا  خون  رایگاں  ہوں  مگر  خشک  لمحوں  میں  رچ  رہا  ہوں  میں ,جون ایلیا,,
خون  میں  تر  بہ  تر  رہا  مرا  نام  ہر  زمانے  کا  سچ  رہا  ہوں  میں ,جون ایلیا,,
حال  یہ  ہے  کہ  اپنی  حالت  پر  غور  کرنے  سے  بچ  رہا  ہوں  میں ,جون ایلیا,,
سر  صحرا  حباب  بیچے  ہیں  لب  دریا  سراب  بیچے  ہیں ,جون ایلیا,,
اور  تو  کیا  تھا  بیچنے  کے  لئے  اپنی  آنکھوں  کے  خواب  بیچے  ہیں ,جون ایلیا,,
خود  سوال  ان  لبوں  سے  کر  کے  میاں  خود  ہی  ان  کے  جواب  بیچے  ہیں ,جون ایلیا,,
زلف  کوچوں  میں  شانہ  کش  نے  ترے  کتنے  ہی  پیچ  و  تاب  بیچے  ہیں ,جون ایلیا,,
شہر  میں  ہم  خراب  حالوں  نے  حال  اپنے  خراب  بیچے  ہیں ,جون ایلیا,,
جان  من  تیری  بے  نقابی  نے  آج  کتنے  نقاب  بیچے  ہیں ,جون ایلیا,,
میری  فریاد  نے  سکوت  کے  ساتھ  اپنے  لب  کے  عذاب  بیچے  ہیں ,جون ایلیا,,
عجب  اک  طور  ہے  جو  ہم  ستم  ایجاد  رکھیں  کہ  نہ  اس  شخص  کو  بھولیں  نہ  اسے  یاد  رکھیں ,جون ایلیا,,
عہد  اس  کوچۂ  دل  سے  ہے  سو  اس  کوچے  میں  ہے  کوئی  اپنی  جگہ  ہم  جسے  برباد  رکھیں ,جون ایلیا,,
کیا  کہیں  کتنے  ہی  نکتے  ہیں  جو  برتے  نہ  گئے  خوش  بدن  عشق  کریں  اور  ہمیں  استاد  رکھیں ,جون ایلیا,,
بے  ستوں  اک  نواحی  میں  ہے  شہر  دل  کی  تیشہ  انعام  کریں  اور  کوئی  فرہاد  رکھیں ,جون ایلیا,,
آشیانہ  کوئی  اپنا  نہیں  پر  شوق  یہ  ہے  اک  قفس  لائیں  کہیں  سے  کوئی  صیاد  رکھیں ,جون ایلیا,,
ہم  کو  انفاس  کی  اپنے  ہے  عمارت  کرنی  اس  عمارت  کی  لبوں  پر  ترے  بنیاد  رکھیں ,جون ایلیا,,
دل  گماں  تھا  گمانیاں  تھے  ہم  ہاں  میاں  داستانیاں  تھے  ہم ,جون ایلیا,,
ہم  سنے  اور  سنائے  جاتے  تھے  رات  بھر  کی  کہانیاں  تھے  ہم ,جون ایلیا,,
جانے  ہم  کس  کی  بود  کا  تھے  ثبوت  جانے  کس  کی  نشانیاں  تھے  ہم ,جون ایلیا,,
چھوڑتے  کیوں  نہ  ہم  زمیں  اپنی  آخرش  آسمانیاں  تھے  ہم ,جون ایلیا,,
ذرہ  بھر  بھی  نہ  تھی  نمود  اپنی  اور  پھر  بھی  جہانیاں  تھے  ہم ,جون ایلیا,,
ہم  نہ  تھے  ایک  آن  کے  بھی  مگر  جاوداں  جاودانیاں  تھے  ہم ,جون ایلیا,,
روز  اک  رن  تھا  تیر  و  ترکش  بن  تھے  کمیں  اور  کمانیاں  تھے  ہم ,جون ایلیا,,
ارغوانی  تھا  وہ  پیالۂ  ناف  ہم  جو  تھے  ارغوانیاں  تھے  ہم ,جون ایلیا,,
نار  پستان  تھی  وہ  قتالہ  اور  ہوس  درمیانیاں  تھے  ہم ,جون ایلیا,,
ناگہاں  تھی  اک  آن  آن  کہ  تھی  ہم  جو  تھے  ناگہانیاں  تھے  ہم ,جون ایلیا,,
کسی  سے  کوئی  خفا  بھی  نہیں  رہا  اب  تو  گلا  کرو  کہ  گلا  بھی  نہیں  رہا  اب  تو ,جون ایلیا,,
وہ  کاہشیں  ہیں  کہ  عیش  جنوں  تو  کیا  یعنی  غرور  ذہن  رسا  بھی  نہیں  رہا  اب  تو ,جون ایلیا,,
شکست  ذات  کا  اقرار  اور  کیا  ہوگا  کہ  ادعائے  وفا  بھی  نہیں  رہا  اب  تو ,جون ایلیا,,
چنے  ہوئے  ہیں  لبوں  پر  ترے  ہزار  جواب  شکایتوں  کا  مزہ  بھی  نہیں  رہا  اب  تو ,جون ایلیا,,
ہوں  مبتلائے  یقیں  میری  مشکلیں  مت  پوچھ  گمان  عقدہ  کشا  بھی  نہیں  رہا  اب  تو ,جون ایلیا,,
مرے  وجود  کا  اب  کیا  سوال  ہے  یعنی  میں  اپنے  حق  میں  برا  بھی  نہیں  رہا  اب  تو ,جون ایلیا,,
یہی  عطیۂ  صبح  شب  وصال  ہے  کیا  کہ  سحر  ناز  و  ادا  بھی  نہیں  رہا  اب  تو ,جون ایلیا,,
یقین  کر  جو  تری  آرزو  میں  تھا  پہلے  وہ  لطف  تیرے  سوا  بھی  نہیں  رہا  اب  تو ,جون ایلیا,,
وہ  سکھ  وہاں  کہ  خدا  کی  ہیں  بخششیں  کیا  کیا  یہاں  یہ  دکھ  کہ  خدا  بھی  نہیں  رہا  اب  تو ,جون ایلیا,,
اس  نے  ہم  کو  گمان  میں  رکھا  اور  پھر  کم  ہی  دھیان  میں  رکھا ,جون ایلیا,,
کیا  قیامت  نمو  تھی  وہ  جس  نے  حشر  اس  کی  اٹھان  میں  رکھا ,جون ایلیا,,
جوشش  خوں  نے  اپنے  فن  کا  حساب  ایک  چپ  اک  چٹان  میں  رکھا ,جون ایلیا,,
لمحے  لمحے  کی  اپنی  تھی  اک  شان  تو  نے  ہی  ایک  شان  میں  رکھا ,جون ایلیا,,
ہم  نے  پیہم  قبول  و  رد  کر  کے  اس  کو  ایک  امتحان  میں  رکھا ,جون ایلیا,,
تم  تو  اس  یاد  کی  امان  میں  ہو  اس  کو  کس  کی  امان  میں  رکھا ,جون ایلیا,,
اپنا  رشتہ  زمیں  سے  ہی  رکھو  کچھ  نہیں  آسمان  میں  رکھا ,جون ایلیا,,
سب  چلے  جاؤ  مجھ  میں  تاب  نہیں  نام  کو  بھی  اب  اضطراب  نہیں ,جون ایلیا,,
خون  کر  دوں  ترے  شباب  کا  میں  مجھ  سا  قاتل  ترا  شباب  نہیں ,جون ایلیا,,
اک  کتاب  وجود  ہے  تو  سہی  شاید  اس  میں  دعا  کا  باب  نہیں ,جون ایلیا,,
تو  جو  پڑھتا  ہے  بوعلی  کی  کتاب  کیا  یہ  عالم  کوئی  کتاب  نہیں ,جون ایلیا,,
اپنی  منزل  نہیں  کوئی  فریاد  رخش  بھی  اپنا  بد  رکاب  نہیں ,جون ایلیا,,
ہم  کتابی  سدا  کے  ہیں  لیکن  حسب  منشا  کوئی  کتاب  نہیں ,جون ایلیا,,
بھول  جانا  نہیں  گناہ  اسے  یاد  کرنا  اسے  ثواب  نہیں ,جون ایلیا,,
پڑھ  لیا  اس  کی  یاد  کا  نسخہ  اس  میں  شہرت  کا  کوئی  باب  نہیں ,جون ایلیا,,
کون  سے  شوق  کس  ہوس  کا  نہیں  دل  مری  جان  تیرے  بس  کا  نہیں ,جون ایلیا,,
راہ  تم  کارواں  کی  لو  کہ  مجھے  شوق  کچھ  نغمۂ  جرس  کا  نہیں ,جون ایلیا,,
ہاں  مرا  وہ  معاملہ  ہے  کہ  اب  کام  یاران  نکتہ  رس  کا  نہیں ,جون ایلیا,,
ہم  کہاں  سے  چلے  ہیں  اور  کہاں  کوئی  اندازہ  پیش  و  پس  کا  نہیں ,جون ایلیا,,
ہو  گئی  اس  گلے  میں  عمر  تمام  پاس  شعلے  کو  خار  و  خس  کا  نہیں ,جون ایلیا,,
مجھ  کو  خود  سے  جدا  نہ  ہونے  دو  بات  یہ  ہے  میں  اپنے  بس  کا  نہیں ,جون ایلیا,,
کیا  لڑائی  بھلا  کہ  ہم  میں  سے  کوئی  بھی  سینکڑوں  برس  کا  نہیں ,جون ایلیا,,
ہو  کا  عالم  ہے  یہاں  نالہ  گروں  کے  ہوتے  شہر  خاموش  ہے  شوریدہ  سروں  کے  ہوتے ,جون ایلیا,,
کیوں  شکستہ  ہے  ترا  رنگ  متاع  صد  رنگ  اور  پھر  اپنے  ہی  خونیں  جگروں  کے  ہوتے ,جون ایلیا,,
کار  فریاد  و  فغاں  کس  لیے  موقوف  ہوا  تیرے  کوچے  میں  ترے  با  ہنروں  کے  ہوتے ,جون ایلیا,,
کیا  دوانوں  نے  ترے  کوچ  ہے  بستی  سے  کیا  ورنہ  سنسان  ہوں  راہیں  نگھروں  کے  ہوتے ,جون ایلیا,,
جز  سزا  اور  ہو  شاید  کوئی  مقصود  ان  کا  جا  کے  زنداں  میں  جو  رہتے  ہیں  گھروں  کے  ہوتے ,جون ایلیا,,
شہر  کا  کام  ہوا  فرط  حفاظت  سے  تمام  اور  چھلنی  ہوئے  سینے  سپروں  کے  ہوتے ,جون ایلیا,,
اپنے  سودا  زدگاں  سے  یہ  کہا  ہے  اس  نے  چل  کے  اب  آئیو  پیروں  پہ  سروں  کے  ہوتے ,جون ایلیا,,
اب  جو  رشتوں  میں  بندھا  ہوں  تو  کھلا  ہے  مجھ  پر  کب  پرند  اڑ  نہیں  پاتے  ہیں  پروں  کے  ہوتے ,جون ایلیا,,
دل  کتنا  آباد  ہوا  جب  دید  کے  گھر  برباد  ہوئے  وہ  بچھڑا  اور  دھیان  میں  اس  کے  سو  موسم  ایجاد  ہوئے ,جون ایلیا,,
ناموری  کی  بات  دگر  ہے  ورنہ  یارو  سوچو  تو  گلگوں  اب  تک  کتنے  تیشے  بے  خون  فرہاد  ہوئے ,جون ایلیا,,
لائیں  گے  کہاں  سے  بول  رسیلے  ہونٹوں  کی  ناداری  میں  سمجھو  ایک  زمانہ  گزرا  بوسوں  کی  امداد  ہوئے ,جون ایلیا,,
تم  میری  اک  خود  مستی  ہو  میں  ہوں  تمہاری  خود  بینی  رشتے  میں  اک  عشق  کے  ہم  تم  دونوں  بے  بنیاد  ہوئے ,جون ایلیا,,
میرا  کیا  اک  موج  ہوا  ہوں  پر  یوں  ہے  اے  غنچہ  دہن  تو  نے  دل  کا  باغ  جو  چھوڑا  غنچے  بے  استاد  ہوئے ,جون ایلیا,,
عشق  محلے  میں  اب  یارو  کیا  کوئی  معشوق  نہیں  کتنے  قاتل  موسم  گزرے  شور  ہوئے  فریاد  ہوئے ,جون ایلیا,,
ہم  نے  دل  کو  مار  رکھا  ہے  اور  جتاتے  پھرتے  ہیں  ہم  دل  زخمی  مژگاں  خونیں  ہم  نہ  ہوئے  جلاد  ہوئے ,جون ایلیا,,
برق  کیا  ہے  عکس  بدن  نے  تیرے  ہمیں  اک  تنگ  قبا  تیرے  بدن  پر  جتنے  تل  ہیں  سارے  ہم  کو  یاد  ہوئے ,جون ایلیا,,
تو  نے  کبھی  سوچا  تو  ہوگا  سوچا  بھی  اے  مست  ادا  تیری  ادا  کی  آبادی  پر  کتنے  گھر  برباد  ہوئے ,جون ایلیا,,
جو  کچھ  بھی  روداد  سخن  تھی  ہونٹوں  کی  دوری  سے  تھی  جب  ہونٹوں  سے  ہونٹ  ملے  تو  یک  دم  بے  روداد  ہوئے ,جون ایلیا,,
خاک  نشینوں  سے  کوچے  کے  کیا  کیا  نخوت  کرتے  ہیں  جاناں  جان  ترے  درباں  تو  فرعون  و  شداد  ہوئے ,جون ایلیا,,
شہروں  میں  ہی  خاک  اڑا  لو  شور  مچا  لو  بے  جا  لو  جن  دشتوں  کی  سوچ  رہے  ہو  وہ  کب  کے  برباد  ہوئے ,جون ایلیا,,
سمتوں  میں  بکھری  وہ  خلوت  وہ  دل  کی  رنگ  آبادی  یعنی  وہ  جو  بام  و  در  تھے  یکسر  گرد  و  باد  ہوئے ,جون ایلیا,,
